"id","site_eui"
75757,83.2149963419954
75758,78.5914591201693
75759,153.197086732546
75760,92.9940627423568
75761,94.6756800763906
75762,99.6848312428546
75763,99.9187877393547
75764,87.2286209504179
75765,68.9635472704822
75766,112.892531725304
75767,85.8403853164327
75768,72.4947801356468
75769,0
75770,47.1048861526771
75771,51.7584104826809
75772,61.0535237882392
75773,66.0632257869703
75774,47.8991058516411
75775,71.6745911061325
75776,68.8086351951181
75777,52.9292584570604
75778,79.5560426421181
75779,71.1919572301708
75780,71.4916011367996
75781,71.7967330274601
75782,71.2099489877017
75783,77.7585460321205
75784,46.304369682749
75785,56.5795776591209
75786,72.7660861551309
75787,52.477916040155
75788,70.6295722598177
75789,73.3766502496975
75790,107.505075164837
75791,52.6303723248853
75792,65.1687793867819
75793,60.7323756087173
75794,78.799649630426
75795,57.3853709495335
75796,67.4377140071338
75797,64.2567032365461
75798,89.9714052833034
75799,74.9605511028864
75800,47.6634416164147
75801,79.9559619752465
75802,66.7225352404541
75803,66.7781447835451
75804,75.3637254959468
75805,0
75806,74.7142787937868
75807,48.198049877735
75808,75.235297971108
75809,42.7560467538924
75810,55.4479436004325
75811,82.2343998400195
75812,78.3767307366255
75813,89.5199382325736
75814,87.4316467751345
75815,104.511606177389
75816,98.5222689690205
75817,52.9540116011107
75818,87.7276762833473
75819,86.7322874450443
75820,96.2347598014887
75821,71.0170747327026
75822,53.6413789997275
75823,52.9326837609708
75824,35.1864941025833
75825,80.6764759825737
75826,0
75827,0
75828,0
75829,0
75830,0
75831,0
75832,0
75833,0
75834,0
75835,0
75836,0
75837,0
75838,0
75839,0
75840,0
75841,0
75842,0
75843,0
75844,77.3936030212838
75845,122.906065762033
75846,0
75847,0
75848,0
75849,0
75850,0
75851,0
75852,0
75853,0
75854,0
75855,0
75856,0
75857,88.0228555091156
75858,0
75859,0
75860,0
75861,0
75862,62.1778450002307
75863,0
75864,39.053148878459
75865,84.0109248843167
75866,55.9622434038964
75867,41.6144790541005
75868,45.1452288289286
75869,42.2113433943362
75870,126.138427156025
75871,67.9814599624613
75872,103.103364680382
75873,110.277446860836
75874,0
75875,105.642405780898
75876,0
75877,0
75878,0
75879,0
75880,94.4188022298008
75881,81.0559578747898
75882,92.7283709605023
75883,152.670665695043
75884,84.579317541245
75885,135.108357660482
75886,34.2144779153314
75887,40.7968967215641
75888,0
75889,36.6013562885499
75890,73.645339743069
75891,84.5847902415291
75892,54.8157389684519
75893,65.3342887539754
75894,50.1157052378527
75895,87.1324820995072
75896,113.061739115793
75897,61.4171824634305
75898,79.6854092118479
75899,77.3665216596402
75900,81.8620300453261
75901,56.4957909603868
75902,62.1888117383377
75903,68.9190490219259
75904,67.3551482098981
75905,130.845754516276
75906,38.6288080613674
75907,90.584696750118
75908,42.0708774689181
75909,41.7151800285264
75910,111.270022602418
75911,74.310022424033
75912,59.93465630682
75913,53.3761642507864
75914,81.4845036758387
75915,71.1892043119558
75916,58.6507688062391
75917,53.6681211088007
75918,0
75919,128.571044780576
75920,79.9408248007127
75921,0
75922,89.322552089314
75923,0
75924,68.2194329878753
75925,73.2954814949675
75926,118.858578910047
75927,95.2474552124344
75928,122.561188934103
75929,60.2471691336105
75930,148.978963716643
75931,73.2776725474039
75932,59.0635266351284
75933,69.1896871809803
75934,41.0291685303927
75935,65.3264088102028
75936,91.192068921268
75937,75.8872447784996
75938,120.287940166671
75939,68.4710777057609
75940,59.8880595972964
75941,91.4642886572331
75942,87.7761493996919
75943,123.241275236873
75944,77.3069866515809
75945,131.563642009812
75946,86.5897991700877
75947,79.4794029045091
75948,87.9349913289588
75949,75.0573838367413
75950,0
75951,149.18355667206
75952,115.751376404816
75953,128.896188678972
75954,84.7194540285679
75955,87.8111062207649
75956,53.0793046669033
75957,76.4169195797445
75958,49.1905020821687
75959,133.121733925821
75960,47.6072458886277
75961,107.727199363101
75962,105.819753595911
75963,86.7754129699314
75964,78.7962353524986
75965,88.1228015778738
75966,81.3944529175153
75967,158.997717332271
75968,115.457383239318
75969,133.181643959148
75970,76.7121187802746
75971,66.1966974494047
75972,139.642513424955
75973,0
75974,64.9457420572316
75975,117.490047481168
75976,146.965555232773
75977,85.9766245224646
75978,67.5286805503686
75979,40.2743653459315
75980,54.5208413253432
75981,32.8953310696107
75982,59.2875520474065
75983,77.4581911573375
75984,80.9728118821218
75985,0
75986,0
75987,35.5414646192922
75988,63.8244629085359
75989,65.2565877354083
75990,48.6403427251711
75991,122.89433480249
75992,0
75993,77.372634863262
75994,79.9759520614557
75995,124.702501729113
75996,98.7316646121387
75997,79.8110468357707
75998,56.448126399779
75999,47.0857107292635
76000,66.4587476299093
76001,68.7958487057145
76002,157.054219033458
76003,0
76004,89.9604193302903
76005,133.128878483415
76006,73.3230986926564
76007,60.7794555208734
76008,101.218247198347
76009,57.1066944041763
76010,40.4148703663618
76011,80.105532918714
76012,0
76013,0
76014,0
76015,101.973354131188
76016,65.2765606879356
76017,101.606830582099
76018,67.0205623296304
76019,0
76020,60.0928402419118
76021,0
76022,84.8144103895898
76023,33.9971190673061
76024,46.5831332733156
76025,0
76026,0
76027,0
76028,0
76029,0
76030,0
76031,0
76032,0
76033,0
76034,0
76035,0
76036,0
76037,0
76038,0
76039,0
76040,0
76041,0
76042,0
76043,0
76044,0
76045,0
76046,0
76047,0
76048,0
76049,0
76050,0
76051,0
76052,0
76053,0
76054,0
76055,48.4050280469341
76056,0
76057,45.2673581959491
76058,0
76059,0
76060,0
76061,0
76062,0
76063,0
76064,0
76065,28.9276118737813
76066,0
76067,85.1724357956052
76068,36.3982582652419
76069,49.3141417933934
76070,0
76071,0
76072,0
76073,0
76074,0
76075,0
76076,0
76077,0
76078,0
76079,0
76080,0
76081,0
